"Assembly ID","Base Catalog Number","Illumina Sample Filename","ONT Sample Filename"
"9f337fb468c14266","BAA-3107","ILM3_2020AL03_BAA-3107.fastq.gz","ONG2_2020AR03_BAA-3107.fastq.gz"
"9f0b7b811d3b45ee","BAA-2780","ILM3_2019BL01_BAA-2780DX.fastq.gz","ONG2_2019CO01_BAA-2780DX.fastq.gz"
"9f042ea9c9cb4804","VR-1109","ILM3_2020BL06_VR-1109D.fastq.gz",""
"9f00791ec58b45e5","13124","ILM3_2018AJ03_13124D-5.fastq.gz","ONG2_2019BI03_13124D-5.fastq.gz"
"9efe161c090b4748","8739","ILM3_2018AL01_8739D-5.fastq.gz","ONG2_2019BG04_8739D-5.fastq.gz"
"9eee5d4af3ff40c8","BAA-595","ILM3_2019AZ04_BAA-595D-5.fastq.gz","ONG2_2019AZ04_BAA-595D-5.fastq.gz"
"9ed9a1f3cf0e4ba5","35243","ILM3_2019AO08_35243D-5.fastq.gz","ONG2_2019AL03_35243D-5.fastq.gz"
"9ec1d092152240ca","33926","ILM3_2020CJ04_33926.fastq.gz","ONG3_2020CI04_33926.fastq.gz"
"9e961e6628f74cc1","BAA-1090","ILM2_2019AK09_BAA-1090D-5.fastq.gz","ONG2_2019DS05_BAA-1090D-5.fastq.gz"
"9e592909ad2e44c6","BAA-1606","ILN1_2021AC33_BAA-1606.fastq.gz","ONG3_2021AS05_BAA-1606.fastq.gz"
"9e56f8bb303142fa","43037","ILM3_2018AJ05_43037D-5.fastq.gz","ONG2_2019AO02_43037D-5.fastq.gz"
"9e541e55f48642d6","BAA-3072","ILM3_2020AG01_BAA-3072.fastq.gz","ONG2_2020AA04_BAA-3072.fastq.gz"
"9e275ca5e6cf47fe","12879","ILM3_2020CI03_12879.fastq.gz","ONG3_2020CG02_12879.fastq.gz"
"9e1d591c2ff74af2","29082","ILM3_2019BT03_29082D-5.fastq.gz","ONG2_2019DH05_29082D-5.fastq.gz"
"9e049c9e05854d80","VR-1584","ILM1_2019ZJ02_VR-1584.fastq.gz",""
"9dc637a985b042c4","11828","ILM3_2019BJ01_11828DX.fastq.gz","ONG2_2019CF01_11828DX.fastq.gz"
"9d7833300f6c44a5","35881","ILM3_2019CP08_35881D-5.fastq.gz","ONG2_2019EK02_35881D-5.fastq.gz"
"9d74d22806864fbe","43888","ILM3_2019CJ01_43888DX.fastq.gz","ONG2_2019EA04_43888DX.fastq.gz"
"9d5940e1d08c4982","VR-105","ILM3_2020AX05_VR-105.fastq.gz",""
"9d0967bc8cc549c9","10798","ILM3_2019AD05_10798D-5.fastq.gz","ONM2_2019AA01_10798D-5.fastq.gz"
"9d054206f1e2453c","51559","ILM3_2019AP01_51559D-5.fastq.gz","ONG2_2019AL05_51559D-5.fastq.gz"
"9cd2d5219ae1486e","23235","ILM3_2020BS07_23235.fastq.gz","ONG3_2020BL01_23235.fastq.gz"
"9c9a7375f1864650","BAA-1157","ILM2_2019AK03_BAA-1157D-5.fastq","ONG2_2019DX01_BAA-1157D-5.fastq.gz"
"9c77de6adee04a2d","700808","ILM2_2019AI05_700808D-5.fastq.gz","ONG2_2019DM03_700808D-5.fastq.gz"
"9c77d8fb3e514138","BAA-1429","ILM3_2019CL03_BAA-1429DX.fastq.gz","ONG2_2019EJ01_BAA-1429DX.fastq.gz"
"9c65c86b09fd4b2b","VR-1838","ILM3_2020BL02_VR-1838DQ.fastq.gz",""
"9c47dd98b63247f6","BAA-2878","ILM3_2020AM05_BAA-2878.fastq.gz","ONG2_2020AX05_BAA-2878.fastq.gz"
"9c440324ffa644c3","15973","ILM3_2020CF06_15973.fastq.gz","ONG3_2020BU03_15973.fastq.gz"
"9c3aa0ecef3a4ff0","33153","ILM2_2020AT01_33153.fastq.gz","ONG3_2020CC05_33153.fastq.gz"
"9c188d03de56468c","35311","ILM3_2019BT02_35311DX.fastq.gz","ONG2_2019DB06_35311DX.fastq.gz"
"9c0d1fce0a354c6d","3626","ILM3_2020AE02_3626DX.fastq.gz","ONG2_2019FL01_3626DX.fastq.gz"
"9c01a6445974473a","BAA-3096","ILM3_2020AF05_BAA-3096.fastq.gz","ONG2_2020AI04_BAA-3096.fastq.gz"
"9c015227833244c6","35029","ILM3_2020AK10_35029.fastq.gz","ONG3_2020BC03_35029.fastq.gz"
"9bf927349b554c02","VR-26","ILM2_2019AE04_VR-26D.fastq.gz",""
"9be6cfca7d344488","8739","ILM3_2018AL09_8739DX.fastq.gz","ONG1_2018AP02_8739DX_4C.fastq.gz"
"9babbdad4a834027","25295","ILM3_2020BO06_25295.fastq.gz","ONG3_2020AY01_25295.fastq.gz"
"9b9ae2baa1684dc9","VR-930","ILM3_2020BJ05_VR-930DQ.fastq.gz",""
"9b89e4dbb0a34e92","BAA-250","ILM3_2019AZ02_BAA-250D-5.fastq.gz","ONG2_2019AZ02_BAA-250D-5.fastq.gz"
"9b89d17161be4ef4","BAA-308","ILM3_2019AI03_BAA-308D-5.fastq","ONG2_2019AI01_BAA-308D-5.fastq.gz"
"9b75f04152914d41","BAA-1198","ILN1_2021AD03_BAA-1198.fastq.gz","ONG3_2021AJ03_BAA-1198.fastq.gz"
"9b66ad07e17b4429","VR-680","ILM3_2020AV04_VR-680.fastq.gz",""
"9b3f39ac78b64aff","12698","ILN1_2020AB22_12698.fastq.gz","ONG3_2020DD02_12698.fastq.gz"
"9b3e783444a84450","VR-1680","ILM2_2019AE03_VR-1680D.fastq.gz",""
"9b264289969b4d2f","BAA-1845","ILM2_2020AT08_BAA-1845.fastq.gz","ONG3_2020CE05_BAA-1845.fastq.gz"
"9b218031c98048d1","BAA-2340","ILM3_2019BQ02_BAA-2340DX.fastq.gz","ONG2_2019CW02_BAA-2340DX.fastq.gz"
"9aedfadb6e4a4ae0","A-4611","ILM3_2019CQ04_MYA-4611D-5.fastq.gz","ONG2_2019FJ04_MYA-4611D-5.fastq.gz"
"9ad02c2bb0b24cc9","204094","ILM3_2019AW01_204094D-5.fastq.gz","ONG2_2019FI02_204094D-5.fastq.gz"
"9ac72f9d56f14415","BAA-257","ILN1_2020AB28_BAA-257.fastq.gz","ONG3_2020DE01_BAA-257.fastq.gz"
"9aaab961e96e4c06","BAA-2793","ILN1_2021AA39_BAA-2793.fastq.gz","ONG3_2021AL02_BAA-2793.fastq.gz"
"9a97642ecc5041fd","VR-1738","ILM3_2020CP08_VR-1738D.fastq.gz",""
"9a6a16da5c86431e","BAA-613","ILN1_2020AA48_BAA-613.fastq.gz","ONG3_2020CZ01_BAA-613.fastq.gz"
"9a64e0ff124040a5","BAA-2807","ILM3_2019BC07_BAA-2807DX.fastq.gz","ONG2_2019BR04_BAA-2807DX.fastq.gz"
"9a62beac2315450e","13880","ILN1_2021AC02_13880.fastq.gz","ONG3_2021AN05_13880.fastq.gz"
"9a5bc00cc9d34722","700532","ILM3_2019BR01_700532D-5.fastq.gz","ONG2_2019DB08_700532D-5.fastq.gz"
"9a35bfe722504c59","33386","ILM3_2019CP05_33386D-5.fastq.gz","ONG2_2019EL05_33386D-5.fastq.gz"
"9a2dd7029c4a410c","35200","ILM3_2019BT12_35200D-5.fastq.gz","ONG2_2019DE02_35200D-5.fastq.gz"
"9a13428eec8f44cd","BAA-2898","ILM3_2020AJ03_BAA-2898.fastq.gz","ONG2_2020AP03_BAA-2898.fastq.gz"
"9a070992f2964983","9341","ILM3_2018AI01_9341D-5.fastq.gz","ONM1_2018AA02_9341D-5.fastq.gz"
"9a03e25654c44fe8","BAA-747","ILM3_2020CC03_BAA-747.fastq.gz","ONG3_2020CB02_BAA-747.fastq.gz"
"99d60dbafdfb426d","49949","ILM3_2020CX05_49949.fastq.gz","ONG3_2020DT01_49949.fastq.gz"
"99a498e64ae249ee","49403","ILN1_2021AA40_49403.fastq.gz","ONG3_2021AL03_49403.fastq.gz"
"997136ab4c9d4c8b","43256","ILM3_2020BS03_43256.fastq.gz","ONG3_2020BG04_43256.fastq.gz"
"9969c24eb8974510","BAA-1457","ILM3_2019BH06_BAA-1457D-5.fastq.gz","ONG2_2019CO04_BAA-1457D-5.fastq.gz"
"995e745372e54f56","700724","ILM3_2019BM02_700724D-5.fastq.gz","ONG2_2019CY05_700724D-5.fastq.gz"
"995676994b9c4fc8","VR-1584","ILM1_2019ZJ02_VR-1584.fastq.gz",""
"994f26b990fb49d9","43765","ILM3_2019CV09_43765DX.fastq.gz","ONG2_2019EZ01_43765DX.fastq.gz"
"99246f6d22c74cb8","43598","ILM3_2019AK01_43598D-5.fastq.gz","ONM2_2019AC06_43598D-5.fastq.gz"
"9917c71626114bfb","29521","ILM3_2019CK01_29521DX.fastq.gz","ONG2_2019EA01_29521DX.fastq.gz"
"990f2c4253d842b5","9759","ILM2_2019AL02_9759D-5.fastq.gz","ONG2_2019DT01_9759D-5.fastq.gz"
"98ea1f5ad2524979","BAA-47","ILN1_2020AC20_BAA-47.fastq.gz","ONG3_2020DR04_BAA-47.fastq.gz"
"98c7389d12574134","BAA-3044","ILM3_2020BE10_BAA-3044.fastq.gz","ONG3_2020AH01_BAA-3044.fastq.gz"
"98bc689678ca4343","6258","ILM3_2019CT02_6258D-5.fastq.gz","ONG2_2019FK02_6258D-5.fastq.gz"
"98b7807f7d48457f","VR-284","ILM1_2019ZD02_VR-284.fastq.gz",""
"98b121b9a9844179","21052","ILM3_2019BM10_21052D-5.fastq.gz","ONG2_2019DD02_21052D-5.fastq.gz"
"988fcb2e3971414b","BAA-2789","ILM3_2019BE05_BAA-2789DX.fastq.gz","ONG2_2019CL02_BAA-2789DX.fastq.gz"
"987de62f177d47b0","10790","ILM3_2019AU06_10790D-5.fastq.gz","ONG2_2019AQ03_10790D-5.fastq.gz"
"980b3ba9f41446eb","27919","ILM3_2020CX07_27919.fastq.gz","ONG3_2020DT03_27919.fastq.gz"
"980aec6bcbf443ba","BAA-2802","ILM3_2019BL05_BAA-2802DX.fastq.gz","ONG2_2019FH05_BAA-2802DX.fastq.gz"
"980531b9c68b4ae5","66031","ILM3_2020AQ01_66031D-5.fastq.gz","ONG2_2020AG01_66031D-5.fastq.gz"
"979f5580368d4e93","29845","ILM3_2020BO05_29845.fastq.gz","ONG3_2020AX04_29845.fastq.gz"
"977d2c741ac44006","27757","ILM3_2020CE12_27757.fastq.gz","ONG3_2020BP03_27757.fastq.gz"
"977900d9152948bc","BAA-1507","ILM3_2019CH12_BAA-1507D-5.fastq.gz","ONG2_2019DV02_BAA-1507D-5.fastq.gz"
"97788e0cc3d643e5","BAA-793","ILM3_2018AB09_BAA-793D-5.fastq.gz","ONG2_2019AD04_BAA-793D-5.fastq.gz"
"9754cf4074dc48b7","BAA-3101","ILM3_2020AE09_BAA-3101.fastq.gz","ONG2_2020AK01_BAA-3101.fastq.gz"
"9739a660a0574b87","23037","ILM3_2020AI03_23037D-5.fastq.gz","ONG2_2019EV01_23037D-5.fastq.gz"
"971abedf8b86424e","VR-1882","ILM3_2020BB06_VR-1882DQ.fastq.gz",""
"96dc8ca71be0450f","55050","ILM2_2018AE08_55050.fastq.gz","ONG1_2018AJ08_55050.fastq.gz"
"96d2fa7dff054ab0","VR-1290","ILM3_2020AX04_VR-1290.fastq.gz",""
"96c501a196074ca8","49978","ILM2_2019AK07_49978D-5.fastq.gz","ONG2_2019FF02_49978D-5.fastq.gz"
"96c21f6816fc47d5","23843","ILN1_2020AC30_23843.fastq.gz","ONG3_2020DK05_23843.fastq.gz"
"96bd13189ce74234","27419","ILM2_2019AL05_27419D-5.fastq.gz","ONG2_2019ER01_27419D-5.fastq.gz"
"96b3c15f80d648e5","A-4612","ILM3_2019AX03_MYA-4612D-5.fastq.gz","ONG2_2019DU01_MYA-4612D-5.fastq.gz"
"96819be48c5f4be4","55734","ILN1_2021AA05_55734.fastq.gz","ONG3_2020DU03_55734.fastq.gz"
"967ae0c2ad0849fc","621H","ILM3_2019BT04_621HD-5.fastq.gz","ONG2_2019DD01_621HD-5.fastq.gz"
"964abb79be6f4ead","17023","ILM3_2019AT09_17023D-5.fastq.gz","ONG2_2019AQ01_17023D-5.fastq.gz"
"962f1b3421764a36","14822","ILM3_2019BK09_14822D-5.fastq.gz","ONG2_2019CV02_14822D-5.fastq.gz"
"9616619ee3374f03","19115","ILM3_2019AE08_19115D-5.fastq.gz","ONM2_2019AB04_19115D-5.fastq.gz"
"9611b9a844474d14","29428","ILN1_2020AB07_29428.fastq.gz","ONG3_2020CZ04_29428.fastq.gz"
"95f95a6f97354e01","19977","ILM3_2019AF01_19977D-5.fastq.gz","ONG2_2019AA02_19977D-5.fastq.gz"
"95f7a4138ca64e03","8014","ILN1_2020AC25_8014.fastq.gz","ONG3_2020DK03_8014.fastq.gz"
"95d4a764f8894907","700721","ILM3_2019AK08_700721D-5.fastq.gz","ONG2_2019BL03_700721D-5.fastq.gz"
"95d180d2e4f74e7d","25944","ILN1_2020AA25_25944.fastq.gz","ONG3_2020CQ02_25944.fastq.gz"
"95c792c894784cff","700931","ILN1_2021AC20_700931.fastq.gz","ONG3_2021AQ06_700931.fastq.gz"
"95a3c3cc855849d3","VR-740","ILM1_2020ZF06_VR-740.fastq.gz",""
"95a04f73d073409a","39184","ILN1_2020AA04_39184.fastq.gz","ONG3_2020CO01_39184.fastq.gz"
"958e86c3fa084440","VR-740","ILM2_2019AE05_VR-740D.fastq.gz",""
"95755ebfca1944fb","27142","ILM3_2018AG01_27142.fastq.gz","ONG1_2019AN07_27142.fastq.gz"
"95751351622c4e81","53415","ILM3_2019BQ12_53415D-5.fastq","ONG2_2019CZ04_53415D-5.fastq.gz"
"9563159d37714538","BAA-681","ILM3_2019BK02_BAA-681D-5.fastq.gz","ONG2_2019CT05_BAA-681D-5.fastq.gz"
"953f82c89bd143ee","BAA-3047","ILM3_2020BG06_BAA-3047.fastq.gz","ONG3_2020AH04_BAA-3047.fastq.gz"
"953ecc9f743b4eb3","43675","ILN1_2021AE12_43675.fastq.gz","ONG3_2021BC03_43675.fastq.gz"
"9518f357352549d4","BAA-1705","ILM3_2019AR08_BAA-1705D-5.fastq.gz","ONG1_2018AL01_BAA-1705D-5.fastq.gz"
"950b1e8bfd6c4723","BAA-1675","ILM3_2019AH02_BAA-1675D-5.fastq.gz","ONG2_2019AF03_BAA-1675D-5.fastq.gz"
"94f67d04bab14df7","BAA-1062","ILM3_2019BA10_BAA-1062D-5.fastq.gz","ONG2_2019AY01_BAA-1062D-5.fastq.gz"
"94db8108fa0e4a87","BAA-1489","ILM3_2019CM02_BAA-1489D-5.fastq.gz","ONG2_2019EX01_BAA-1489D-5.fastq.gz"
"94a503e9dda94e56","VR-1663","ILM3_2020BB03_VR-1663DQ.fastq.gz",""
"948a1dae630c498b","VR-1803","ILM3_2020CP09_VR-1803D.fastq.gz",""
"9485db2abd0f416b","VR-1346","ILM1_2019ZF02_VR-1346.fastq.gz",""
"9414c8fc8eac47be","13631","ILV0_2020AB24_13631D-2.fastq.gz","ONG3_2020AW01_13631D-2.fastq.gz"
"93d98a8e917e4792","58439","ILM3_2019CW03_58439D-5.fastq.gz","ONG2_2020AY02_58439D-5.fastq.gz"
"93d67f061fa4462d","BAA-3060","ILM3_2020AM07_BAA-3060.fastq.gz","ONG2_2020AV02_BAA-3060.fastq.gz"
"93b6808c25b54422","700084","ILM3_2019AD10_700084D-5.fastq.gz","ONM2_2019AA06_700084D-5.fastq.gz"
"93ad28d10d4543b8","BAA-3073","ILM3_2020AU08_BAA-3073.fastq.gz","ONG2_2020AU03_BAA-3073.fastq.gz"
"9350e29dfac541b0","29133","ILM3_2020AB05_29133D-5.fastq.gz","ONG2_2019BE01_29133D-5.fastq.gz"
"934911e7e9124621","BAA-3069","ILM3_2020AM12_BAA-3069.fastq.gz","ONG2_2020AW04_BAA-3069.fastq.gz"
"930c0f55ae0e464b","6538","ILM3_2019BC06_6538DX.fastq.gz","ONG2_2019BT02_6538DX.fastq.gz"
"92ebeaafa00341ab","15521","ILM3_2019BQ07_15521DX.fastq.gz","ONG2_2019CX01_15521DX.fastq.gz"
"92d9e582d7904617","49957","ILM2_2018AF02_49957.fastq.gz","ONG1_2018AN12_49957.fastq.gz"
"92c75dd0addd4f05","49397","ILM3_2020BW06_49397.fastq.gz","ONG3_2020BJ02_49397.fastq.gz"
"9295146a9adf4f15","BAA-3097","ILM3_2020AG04_BAA-3097.fastq.gz","ONG2_2020AM02_BAA-3097.fastq.gz"
"92741c4464b44b4f","29061","ILM3_2020BK05_29061.fastq.gz","ONG3_2020AV04_29061.fastq.gz"
"9257b59ce98843bf","33270","ILN1_2021AA32_33270.fastq.gz","ONG3_2021AB05_33270.fastq.gz"
"92508e792bce475d","21573","ILN1_2020AA24_21573.fastq.gz","ONG3_2020CY04_21573.fastq.gz"
"921de3507bba4505","BAA-1717","ILM3_2019AQ07_BAA-1717D-5.fastq.gz","ONG2_2019AM05_BAA-1717D-5.fastq.gz"
"91fc770600ce466a","29703","ILM3_2020BY09_29703.fastq.gz","ONG3_2020CA03_29703.fastq.gz"
"91bf57bd158c4117","43184","ILN1_2021AB15_43184.fastq.gz","ONG3_2021AE05_43184.fastq.gz"
"91bdd7a844e44655","BAA-2776","ILM3_2019BD06_BAA-2776DX.fastq.gz","ONG2_2019BT04_BAA-2776DX.fastq.gz"
"91ba07eabe8045e1","BAA-1025","ILN1_2020AA45_BAA-1025.fastq.gz","ONG3_2020CU04_BAA-1025.fastq.gz"
"91a031c3d963418d","9150","ILM3_2018AB06_9150D-5.fastq.gz","ONG2_2019BB01_9150D-5.fastq.gz"
"9184d846cdd64a7b","BAA-672","ILM3_2019BR07_BAA-672D-5.fastq.gz","ONG2_2019DJ03_BAA-672D-5.fastq.gz"
"914762aab17845a9","VR-1775","ILM3_2020BJ03_VR-1775DQ.fastq.gz",""
"91462c59de384fb9","10543","ILN1_2021AE08_10543.fastq.gz","ONG3_2021BB04_10543.fastq.gz"
"9102634055084984","25611","ILM3_2018AJ07_25611D-5.fastq.gz","ONG2_2019BG05_25611D-5.fastq.gz"
"90d12c610d964b79","34921","ILV0_2020AB12_34921D-2.fastq.gz","ONT_2020sample12_BC13_34921D-2.fastq.gz"
"90d0f50fb6264c99","19114","ILM3_2019AF05_19114D-5.fastq.gz","ONG2_2019AB02_19114D-5.fastq.gz"
"90d0d63b0f6b49d8","BAA-491","ILM3_2019AZ03_BAA-491D-5.fastq.gz","ONG2_2019AZ03_BAA-491D-5.fastq.gz"
"9088bcd6d219497d","VR-1885","ILM3_2020BB05_VR-1885DQ.fastq.gz",""
"9059f1c39d404100","VR-1290","ILM3_2020AX04_VR-1290.fastq.gz",""
"904b278894ba4a83","BAA-1382","ILM3_2019AP05_BAA-1382D-5.fastq.gz","ONG2_2019AW03_BAA-1382D-5.fastq.gz"
"903c809df0d64720","6057","ILM3_2020CL04_6057-2.fastq.gz","ONG3_2020CL03_6057-2.fastq.gz"
"901fcd3ee13d4b47","33154","ILN1_2021AA46_33154.fastq.gz","ONG3_2021AN01_33154.fastq.gz"
"90163f6790214581","BAA-1736","ILM3_2019CF06_BAA-1736D-5.fastq.gz","ONG2_2019DY01_BAA-1736D-5.fastq.gz"
"900bd16588634207","9649","ILN1_2021AC34_9649.fastq.gz","ONG3_2021AS06_9649.fastq.gz"
"8ff77365a9f44cb3","BAA-1315","ILM2_2019AL01_BAA-1315D-5.fastq.gz","ONG2_2019DQ02_BAA-1315D-5.fastq.gz"
"8fdf63fd39a74d54","19258","ILM3_2019BT01_19258DX.fastq","ONG2_2019DC03_19258DX.fastq.gz"
"8fda975cf9fb413e","VR-1893","ILM3_2021AH07_VR-1893.fastq.gz",""
"8f906ab0014a4984","BAA-1845","ILM3_2020CC10_BAA-1845.fastq.gz","ONG3_2020CE05_BAA-1845.fastq.gz"
"8f8905f93ac84bd8","25258","ILM3_2018AH01_25258D-5.fastq.gz","ONG2_2019AN03_25258D-5.fastq.gz"
"8f68733c38074ca0","A-4609","ILM2_2019AM02_MYA-4609D-5.fastq.gz","ONG2_2019FE01_MYA-4609D-5.fastq.gz"
"8f51fb0d4cc24db7","VR-1354","ILM2_2019AC04_VR-1354D.fastq.gz",""
"8f0a714ab06741c0","17978","ILM3_2019AE02_17978DX.fastq.gz","ONG1_2019AM09_17978DX_4C.fastq.gz"
"8e915dd68aea4002","6258","ILM3_2019CT02_6258D-5.fastq.gz","ONG2_2019FK02_6258D-5.fastq.gz"
"8e704aa005e54e59","BAA-3081","ILM3_2020BG07_BAA-3081.fastq.gz","ONG3_2020AG02_BAA-3081.fastq.gz"
"8e5de16a11e1451d","17749","ILM3_2019AO04_17749DX.fastq.gz","ONG2_2019BM01_17749DX.fastq.gz"
"8e4579682e8140f2","9763","ILM3_2020AR02_9763D-5.fastq.gz","ONG2_2020AY04_9763D-5.fastq.gz"
"8e379dcca1bd4ff8","49226","ILN1_2021AC18_49226.fastq.gz","ONG3_2021AQ04_49226.fastq.gz"
"8e33da9032a0401a","7308","ILM3_2020CJ08_7308.fastq.gz","ONG3_2020CI01_7308.fastq.gz"
"8e2ca2a1d14c4cff","BAA-2793","ILM3_2019BL02_BAA-2793DX.fastq.gz","ONG2_2019CO02_BAA-2793DX.fastq.gz"
"8e0e957762c145c0","BAA-1455","ILM3_2019BC09_BAA-1455D-5.fastq.gz","ONG2_2019AY02_BAA-1455D-5.fastq.gz"
"8dea2c3ffb57444d","700345","ILN1_2020AB26_700345.fastq.gz","ONG3_2020DD04_700345.fastq.gz"
"8da1e371c1674454","33222","ILN1_2021AA21_33222.fastq.gz","ONG3_2020DX06_33222.fastq.gz"
"8da1e1169dd14964","BAA-1818","ILM3_2020BS05_BAA-1818.fastq.gz","ONG3_2020BG01_BAA-1818.fastq.gz"
"8d86423acb3f4595","BAA-2801","ILM3_2019BE07_BAA-2801DX.fastq.gz","ONG2_2019CI03_BAA-2801DX.fastq.gz"
"8d712e743777415c","4617","ILM3_2019BY02_4617DX.fastq.gz","ONG2_2019DF04_4617DX.fastq.gz"
"8d6b8370fca542d5","33218","ILM3_2019AP10_33218D-5.fastq.gz","ONG2_2019AK06_33218D-5.fastq.gz"
"8d1f887ef0e0453c","27556","ILM3_2019AT05_27556D-5.fastq.gz","ONG2_2019BD04_27556D-5.fastq.gz"
"8cf49f4fadfd43a5","700406","ILM3_2019BF10_700406D-5.fastq.gz","ONG2_2019CL05_700406D-5.fastq.gz"
"8cc88941324d420e","7039","ILM3_2018AD03_7039.fastq","ONG1_2018AK05_7039.fastq.gz"
"8c80d031df3d4b99","28576","ILV0_2020AB09_28576D-2.fastq.gz","ONT_2020sample9_28576D-2.fastq.gz"
"8c7fe354b8684463","29133","ILM3_2020AB05_29133D-5.fastq.gz","ONG2_2019BE01_29133D-5.fastq.gz"
"8c71641e3fb84cd4","VR-539","ILM2_2019AC05_VR-539D.fastq.gz",""
"8c3ae2674a394415","9027","ILM3_2018AJ08_9027DX.fastq.gz","ONG2_2019BP01_9027DX.fastq.gz"
"8bda0a93754841a8","12980","ILM3_2019AH04_12980D-5.fastq.gz","ONG2_2019AE01_12980D-5.fastq.gz"
"8b8747616d0e4ddd","700922","ILM3_2019BD09_700922D-5.fastq.gz","ONG2_2019BE04_700922D-5.fastq.gz"
"8b56496d7d214f91","7430","ILM3_2020CL10_7430.fastq.gz","ONG3_2020CK02_7430.fastq.gz"
"8b4dde7d649e4c28","19606","ILM3_2018AH06_19606D-5.fastq.gz","ONG1_2018AL02_19606D-5.fastq.gz"
"8b4c6e90cdcf484f","VR-1986","ILM3_2020AS01_VR-1986D.fastq.gz",""
"8b14c08b2fcd428f","BAA-1556","ILM3_2019AQ08_BAA-1556D-5.fastq.gz","ONG2_2019AL04_BAA-1556D-5.fastq.gz"
"8afafb89f3b6437e","BAA-1718","ILM3_2019BC10_BAA-1718D-5.fastq.gz","ONG2_2020AS04_BAA-1718D-5.fastq.gz"
"8aecbecab619436f","10876","ILM3_2018AD05_10876.fastq.gz","ONG1_2018AK07_10876.fastq.gz"
"8ab8d2649b6348b0","33400","ILM3_2019AJ03_33400D-5.fastq.gz","ONG2_2019AJ03_33400D-5.fastq"
"8ab518e269744136","35469","ILM3_2019AS08_35469D-5.fastq.gz","ONG2_2019BC03_35469D-5.fastq.gz"
"8aa5ec71765e4b6a","7995","ILM3_2019BM11_7995D-5.fastq.gz","ONG2_2019CZ06_7995D-5.fastq.gz"
"8a7cb85a24644ba4","824","ILM3_2019AA01_824D-5.fastq.gz","ONG2_2019AO04_824D-5.fastq.gz"
"8a74fcf1cdf64433","9721","ILM3_2020BW02_9721.fastq.gz","ONG3_2020AY05_9721.fastq.gz"
"8a669ad0d46c4b59","33091","ILM2_2019AB07_33091D-5.fastq.gz","ONG2_2019AS03_33091D-5.fastq.gz"
"8a5206a16b92457f","31194","ILN1_2020AB37_31194.fastq.gz","ONG3_2020DG01_31194.fastq.gz"
"8a035a13d91e4beb","11696","ILM3_2019CA08_11696D-5.fastq.gz","ONG2_2019ED01_11696D-5.fastq.gz"
"89faca8c339040b0","BAA-2523","ILM3_2019CV04_BAA-2523DX.fastq.gz","ONG2_2019EZ02_BAA-2523DX.fastq.gz"
"89e35fec14744942","17982","ILM3_2019BL10_17982DX.fastq","ONG2_2019CQ01_17982DX.fastq.gz"
"89bacfe77cf64ccd","29665","ILM3_2020BW01_29665.fastq.gz","ONG3_2020AX06_29665.fastq.gz"
"89747628e82e4528","35224","ILN1_2021AA31_35224.fastq.gz","ONG3_2021AB04_35224.fastq.gz"
"8969a5611c8144bc","13252","ILM3_2020BO10_13252.fastq.gz","ONG3_2020AT03_13252.fastq.gz"
"8949aff96e28479e","BAA-749","ILN1_2021AC25_BAA-749.fastq.gz","ONG3_2021AR03_BAA-749.fastq.gz"
"893ece8a61994ee3","12453","ILM3_2019AE09_12453D-5.fastq.gz","ONG2_2019AF02_12453D-5.fastq.gz"
"89288e7a6cb94ec1","BAA-3092","ILM3_2020AF07_BAA-3092.fastq.gz","ONG2_2020AA01_BAA-3092.fastq.gz"
"8920dd5f6c094412","19660","ILM3_2020BO11_19660.fastq.gz","ONG3_2020AT04_19660.fastq.gz"
"8902699cd2a24cc5","38163","ILV0_2020AA04_38163D-2.fastq.gz","ONG3_2020BI02_38163D-2.fastq.gz"
"88e6a08ef75f4f4c","VR-930","ILM3_2020BJ05_VR-930DQ.fastq.gz",""
"88e56e93ede34277","27893","ILM3_2019AU10_27893D-5.fastq.gz","ONG2_2019AQ04_27893D-5.fastq.gz"
"88c388285a594f31","6051a","ILM3_2018AG06_6051a.fastq.gz","ONG1_2019AO07_6051a.fastq.gz"
"88b2c58a0e85496d","17616","ILM3_2019BR11_17616D-5.fastq.gz","ONG2_2019EV03_17616D-5.fastq.gz"
"884bb2fab9c44eae","BAA-3080","ILM3_2020AG11_BAA-3080.fastq.gz","ONG2_2020AW02_BAA-3080.fastq.gz"
"884a6bce4d4940c8","49943","ILM3_2019BW08_49943D-5.fastq.gz","ONG2_2019DG01_49943D-5.fastq.gz"
"883ac015d1d6461f","700819","ILM3_2018AK08_700819D-5.fastq","ONG2_2019BH04_700819D-5.fastq.gz"
"882e55f42211424a","BAA-1062","ILM3_2019BA10_BAA-1062D-5.fastq.gz","ONG2_2019AY01_BAA-1062D-5.fastq.gz"
"88218784a40e412a","15707","ILM3_2020CG11_15707.fastq.gz","ONG3_2020CD02_15707.fastq.gz"
"88013e32c28e4480","21522","ILM3_2019BG06_21522D-5.fastq.gz","ONG2_2019CH04_21522D-5.fastq.gz"
"87d09778d8e9423f","BAA-1117","ILN1_2021AC39_BAA-1117.fastq.gz","ONG3_2021AT04_BAA-1117.fastq.gz"
"87ce1f5759ad4b05","10541","ILM3_2019BC04_10541DX.fastq","ONG2_2019BV01_10541DX.fastq.gz"
"876e31d1fa7f43a0","13253","ILM3_2020CG08_13253.fastq.gz","ONG3_2020CC03_13253.fastq.gz"
